Day,H1,H2,H3
4329,0.560916782,0.598853776,1.363515535
4330,0.659455381,0.589663774,1.405357451
4331,0.691155166,0.598135765,1.399135718
4332,0.683145486,0.6196485,1.396725961
4333,0.659371929,0.649475201,1.434961101
4334,0.575723667,0.685348025,1.450723261
4335,0.584790083,0.723581651,1.490565505
4336,0.579007013,0.754485306,1.497695611
4337,0.616212332,0.764825965,1.465928223
4338,0.713729528,0.747730887,1.49027605
4339,0.757146295,0.711088607,1.481233278
4340,0.801861856,0.674661564,1.452041033
4341,0.745806689,0.656000668,1.483353032
4342,0.650466771,0.656727134,1.494078272
4343,0.591143133,0.662003805,1.486808852
4344,0.53918137,0.654660501,1.476212773
4345,0.580787844,0.631664067,1.455887875
4346,0.644835795,0.607748494,1.469904105
4347,0.711499595,0.602391675,1.464085533
4348,0.757433246,0.621636235,1.445491643
4349,0.730322803,0.651173838,1.460764946
4350,0.715781602,0.667002754,1.457656695
4351,0.729358569,0.654290502,1.452119349
4352,0.7933496,0.618267812,1.454723222
4353,0.882345621,0.578783337,1.474854693
4354,0.951265587,0.554615814,1.534253357
4355,1.010383424,0.551328125,1.544495016
4356,1.027923556,0.561300134,1.541028504
4357,0.99364058,0.57289883,1.575981805
4358,0.895655334,0.57901263,1.558975113
4359,0.810438895,0.578585634,1.544422826
4360,0.807074511,0.573072966,1.56120246
4361,0.87497839,0.563775514,1.560107001
4362,0.965882956,0.552583954,1.586991642
4363,0.97528529,0.54308874,1.58306459
4364,0.9581806,0.538421581,1.559040847
4365,0.943000565,0.537226247,1.59911149
4366,0.930060428,0.533313813,1.602199454
4367,0.944284932,0.521843806,1.583792766
4368,0.920641691,0.507198643,1.604008719
4369,0.964106372,0.50357973,1.587075722
4370,1.046639212,0.524693288,1.560281811
4371,1.078762594,0.569823942,1.530552458
4372,1.065446861,0.619267841,1.503239028
4373,0.929855978,0.645559456,1.536610648
4374,0.84841705,0.632987805,1.549840784
4375,0.844996676,0.589440973,1.550895786
4376,0.851920942,0.54028471,1.595853414
4377,0.917542238,0.509291742,1.609213796
4378,0.909138749,0.502700301,1.613363709
4379,0.94322936,0.509099779,1.623218511
4380,0.986577599,0.513332817,1.62056603
4381,0.944653237,0.510607452,1.641673078
4382,0.954003361,0.508378999,1.615661911
4383,0.924941828,0.516133825,1.565428807
4384,0.997621954,0.534409987,1.570785382
4385,1.132252966,0.553775233,1.555503612
4386,1.167269488,0.563677899,1.541215218
4387,1.225510591,0.561475998,1.563127634
4388,1.168095988,0.552883308,1.573661088
4389,1.125252854,0.544701312,1.589800022
4390,1.127666707,0.538520138,1.574698224
4391,1.060354422,0.532079358,1.550583426
4392,1.113726336,0.525844633,1.577802144
4393,1.121914091,0.52622871,1.578699855
4394,1.142882197,0.540500963,1.572767274
4395,1.191661703,0.567966405,1.595462763
4396,1.116069941,0.597113559,1.601972367
4397,1.134604866,0.613226436,1.622008376
4398,1.106018047,0.610356919,1.628702382
4399,1.099780902,0.596429387,1.642276677
4400,1.188515642,0.586213567,1.707321936
4401,1.18479474,0.58836678,1.711860373
4402,1.260837983,0.598421794,1.693025043
4403,1.232097395,0.603864186,1.713171162
4404,1.137139322,0.596008204,1.689727774
4405,1.12396692,0.577457314,1.678502673
4406,1.038675159,0.558972059,1.686742846
4407,1.080191436,0.550005448,1.677636731
4408,1.088444171,0.552434297,1.711096852
4409,1.064937346,0.562390444,1.705476749
4410,1.156593387,0.576199292,1.668024349
4411,1.152879839,0.592907489,1.697903128
4412,1.213167385,0.611086508,1.702714831
4413,1.218302254,0.625219568,1.685656417
4414,1.186061868,0.628067853,1.700216995
4415,1.310909797,0.618317477,1.696789944
4416,1.362914246,0.605299575,1.695940153
4417,1.450376529,0.603637999,1.685854055
4418,1.465428171,0.620494746,1.678924295
4419,1.398323305,0.646981903,1.723930735
4420,1.46043233,0.663362289,1.748497899
4421,1.439001821,0.65534429,1.7527389
4422,1.450517299,0.627480737,1.768196514
4423,1.453782172,0.600887665,1.768657194
4424,1.420349088,0.596116135,1.777368135
4425,1.529233827,0.615729895,1.768720597
4426,1.540742753,0.641942159,1.77398953
4427,1.536841286,0.651430214,1.829726429
4428,1.525802743,0.634279174,1.832271554
4429,1.478790152,0.600799452,1.829018416
4430,1.571373475,0.571295401,1.87310468
4431,1.586851978,0.558864739,1.88475371
4432,1.58495876,0.560311188,1.908642383
4433,1.592210141,0.561623534,1.929196568
4434,1.546382407,0.551284053,1.916052383
4435,1.594102976,0.529206451,1.931396383
4436,1.562835134,0.505115946,1.896743242
4437,1.518642262,0.490338187,1.842235473
4438,1.51897573,0.491217327,1.865299129
4439,1.485124579,0.508072996,1.870444303
4440,1.526381985,0.537025313,1.870388138
4441,1.501919431,0.570660869,1.902485228
4442,1.461160563,0.597844068,1.91736289
4443,1.46779922,0.606553844,1.948084294
4444,1.446473265,0.591040114,1.95982072
4445,1.491113452,0.5581793,1.960029021
4446,1.504593295,0.525532109,2.005916445
4447,1.50829714,0.509719581,2.00715817
4448,1.536407099,0.51346942,1.977235898
4449,1.512916177,0.522979891,1.971640536
4450,1.519608585,0.519310903,1.953172213
4451,1.513346124,0.494750075,1.95410463
4452,1.510299914,0.459703024,1.951530618
4453,1.525632106,0.43360092,1.944734527
4454,1.502390126,0.427823704,1.977275937
4455,1.501128639,0.436119893,1.957539521
4456,1.500576129,0.441146059,1.91269388
4457,1.502704945,0.430847533,1.915326153
4458,1.507698232,0.409504503,1.901281482
4459,1.508849245,0.393653602,1.89104131
4460,1.557706022,0.397341068,1.887945754
4461,1.629068326,0.42058228,1.878630884
4462,1.688108522,0.450907992,1.904354546
4463,1.688351298,0.475058757,1.904464361
4464,1.662526406,0.489003374,1.906943032
4465,1.662725294,0.497645005,1.966376075
4466,1.682467004,0.506669775,1.996073477
4467,1.710024544,0.516342026,2.006318161
4468,1.687544136,0.523594523,2.008477211
4469,1.680520881,0.528907403,1.989081495
4470,1.701095828,0.539025817,1.993931593
4471,1.704119204,0.561282505,1.965510118
4472,1.693551497,0.59495579,1.938589378
4473,1.618127223,0.629179778,1.970530636
4474,1.60529887,0.65075703,1.948647317
4475,1.663143219,0.654986821,1.914717839
4476,1.710063757,0.648995283,1.919959963
4477,1.751872552,0.64409803,1.903100761
4478,1.694042915,0.644537902,1.915584571
4479,1.667276107,0.643614613,1.920939601
4480,1.674958999,0.630982275,1.901367306
4481,1.641892486,0.603955915,1.934361131
4482,1.654271534,0.571913636,1.929824482
4483,1.624596778,0.549835937,1.903329596
4484,1.671722438,0.547463352,1.946826106
4485,1.753784353,0.5640532,1.978008489
4486,1.732778001,0.592270518,1.992605246
4487,1.725030032,0.625534497,2.006652868
4488,1.645049934,0.660755038,1.997868992
4489,1.636955636,0.694802603,2.002257748
4490,1.703912041,0.72078076,1.981199245
4491,1.703893519,0.730497566,1.954048491
4492,1.774034153,0.721984228,1.971817357
4493,1.76743428,0.703894899,1.972339751
4494,1.763792424,0.690418579,1.963181902
4495,1.779129975,0.689897495,1.958309941
4496,1.685738381,0.697837853,1.961920709
4497,1.69788389,0.701897266,2.001400656
4498,1.689751028,0.694867381,2.00375001
4499,1.717634893,0.683001278,2.002923406
4500,1.802572334,0.680588609,2.040688793
4501,1.754914625,0.694885308,2.011745646
4502,1.763234324,0.715730635,1.972664252
4503,1.688817836,0.720965385,1.969201963
4504,1.600751583,0.69440944,1.950039072
4505,1.622978234,0.641010167,1.967712545
4506,1.592860889,0.585508901,1.971717689
4507,1.69200639,0.555263035,1.954131919
4508,1.736952635,0.561556635,1.992894286
4509,1.715548047,0.594407858,1.989091601
4510,1.756437963,0.633490078,1.964134501
4511,1.681634634,0.664218778,1.99700306
4512,1.696447934,0.685437307,1.999615522
4513,1.689580836,0.704538349,1.984926348
4514,1.670709334,0.727275433,1.967796322
4515,1.798767834,0.752349447,1.937677053
4516,1.829000584,0.774006475,1.950775617
4517,1.881395426,0.787644416,1.949676624
4518,1.842705651,0.792110528,1.944276446
4519,1.725647878,0.787925466,1.98818702
4520,1.765079136,0.775748016,1.997072271
4521,1.758722251,0.758082887,1.981881119
4522,1.827397195,0.74161469,1.970634166
4523,1.879766707,0.735037923,1.951909391
4524,1.857470818,0.741803362,1.962790729
4525,1.937456227,0.754271244,1.944821457
4526,1.880768186,0.756871853,1.917384879
4527,1.809404055,0.738164659,1.943176799
4528,1.743447015,0.702044929,1.937846949
4529,1.673933353,0.667032944,1.933443741
4530,1.792666897,0.652426312,1.978360229
4531,1.838388094,0.662563149,2.020424012
4532,1.851549819,0.683330858,2.074283584
4533,1.83355935,0.694655921,2.098548307
4534,1.732741838,0.688176272,2.09993257
4535,1.745937941,0.674306855,2.137430585
4536,1.695507757,0.672449899,2.13596849
4537,1.667848013,0.693394219,2.125565455
4538,1.714165811,0.72972044,2.154954065
4539,1.729215754,0.762188493,2.158421389
4540,1.816958071,0.775415848,2.156127072
4541,1.780425302,0.768549917,2.134689278
4542,1.684988687,0.752634856,2.107410241
4543,1.638585606,0.739273104,2.129183677
4544,1.589851479,0.73223452,2.108197305
4545,1.670041593,0.728786701,2.077298421
4546,1.732441947,0.726779534,2.096266962
4547,1.781835249,0.728277534,2.06907436
4548,1.849653032,0.735662777,2.044109537
4549,1.824286068,0.745406126,2.049792757
4550,1.810601651,0.74781041,2.049115019
4551,1.756139573,0.734566768,2.095112865
4552,1.721678375,0.706950497,2.111750046
4553,1.77476562,0.67581591,2.092001252
4554,1.818351385,0.65244888,2.12279132
4555,1.895408681,0.638825953,2.113749575
4556,1.924309104,0.626950932,2.078382308
4557,1.90015442,0.608166067,2.087297368
4558,1.867503606,0.58335166,2.084682473
4559,1.806603567,0.563853013,2.079017847
4560,1.815017519,0.562005433,2.060686119
4561,1.875020803,0.580268595,2.037040886
4562,1.952807129,0.609160403,2.058327449
4563,2.008926159,0.635425876,2.063323085
4564,1.996043985,0.652147282,2.060151536
4565,1.962690681,0.66143196,2.080495043
4566,1.912102217,0.668463269,2.07869727
4567,1.859566854,0.674294993,2.06985651
4568,1.810388013,0.675027893,2.040980674
4569,1.800547969,0.66722919,2.026680316
4570,1.848805942,0.652426419,2.069683902
4571,1.889578027,0.634951422,2.071385998
4572,1.876855449,0.615642984,2.073671351
4573,1.767492198,0.589593906,2.122910178
4574,1.661691134,0.55236796,2.1246112
4575,1.619947285,0.509289865,2.130601001
4576,1.615548464,0.477127673,2.147496617
4577,1.648480655,0.473462552,2.137608121
4578,1.639813704,0.501417432,2.158033972
4579,1.662233449,0.543863394,2.128571386
4580,1.697166041,0.574251027,2.06436741
4581,1.664403144,0.576338954,2.066151017
4582,1.621716571,0.556211054,2.041828428
4583,1.536408353,0.536023071,2.011188574
4584,1.550124373,0.534865588,2.030197795
4585,1.646906604,0.553396018,2.030986557
4586,1.6908874,0.575135871,2.03015184
4587,1.728418465,0.582235478,2.006826583
4588,1.667076317,0.571113793,1.966128277
4589,1.635746871,0.554663078,1.970653613
4590,1.647996971,0.550528446,1.945696084
4591,1.604616981,0.566859561,1.901127467
4592,1.646117429,0.597422375,1.88869477
4593,1.672330507,0.628124587,1.859323253
4594,1.757012345,0.647231506,1.837804974
4595,1.862826011,0.650621225,1.820905898
4596,1.825739007,0.640356566,1.816596431
4597,1.816244247,0.621220253,1.861924949
4598,1.748811355,0.599389937,1.862699299
4599,1.724782501,0.582273957,1.839884758
4600,1.77658386,0.575931872,1.85563142
4601,1.73719856,0.580034936,1.838713207
4602,1.775082074,0.585599629,1.822633709
4603,1.743561031,0.580446855,1.82469251
4604,1.684624972,0.560066601,1.820728976
4605,1.673809032,0.534376662,1.843794107
4606,1.568024261,0.522312632,1.828206931
4607,1.588550799,0.53669986,1.799723583
4608,1.60415941,0.571981535,1.827136638
4609,1.621137867,0.606595258,1.827320439
4610,1.72026025,0.619444529,1.81982226
4611,1.694665649,0.606890339,1.829070037
4612,1.726237434,0.585441812,1.816701546
4613,1.691198667,0.57765369,1.819012469
4614,1.612623074,0.593542777,1.795910706
4615,1.661116524,0.623454634,1.779592281
4616,1.639586093,0.647565653,1.83266316
4617,1.703960024,0.652384768,1.844164908
4618,1.718420776,0.639480515,1.840341276
4619,1.65670184,0.620271612,1.869606603
4620,1.705597361,0.60400839,1.858121914
4621,1.657767738,0.591175844,1.854947134
4622,1.670659044,0.577424198,1.85024429
4623,1.672779105,0.561923922,1.827581776
4624,1.638912866,0.550268416,1.853248728
4625,1.760460027,0.548899681,1.836483217
4626,1.782378493,0.557633781,1.786907963
4627,1.803558929,0.568905428,1.798360485
4628,1.784510312,0.574888725,1.79363652
4629,1.699312205,0.574892865,1.777948723
4630,1.76724287,0.574894176,1.780293081
4631,1.753020076,0.579470087,1.765352984
4632,1.742976036,0.584873996,1.753575725
4633,1.73516052,0.581374449,1.709243922
4634,1.665751111,0.563523174,1.657677712
4635,1.720517841,0.538314095,1.65917866
4636,1.669866058,0.522388069,1.653546223
4637,1.59921194,0.529722481,1.648735355
4638,1.572162925,0.560527355,1.657922437
4639,1.523093366,0.601135003,1.665647541
4640,1.61356399,0.634476908,1.695751402
4641,1.622633736,0.651368822,1.692396485
4642,1.600435777,0.653229561,1.695309193
4643,1.620072918,0.645974067,1.747474605
4644,1.590538167,0.633024843,1.734168401
4645,1.651502246,0.614609406,1.703558339
4646,1.633040784,0.592413285,1.703920846
4647,1.584594857,0.572460657,1.674535331
4648,1.593081133,0.561551517,1.677842387
4649,1.551389487,0.56074937,1.685026765
4650,1.570195956,0.563883723,1.677021077
4651,1.52742603,0.564247095,1.721552212
4652,1.467010234,0.56328562,1.714469824
4653,1.479467085,0.571420638,1.672011162
4654,1.462851743,0.598151733,1.688755038
4655,1.50617169,0.639968117,1.678037246
4656,1.522508203,0.678573775,1.653338139
4657,1.524784146,0.69335784,1.643107266
4658,1.572029473,0.678342246,1.616300541
4659,1.571469484,0.648343491,1.615025421
4660,1.598512058,0.627895221,1.599493483
4661,1.604893196,0.631950821,1.585707116
4662,1.586844934,0.655059725,1.633777026
4663,1.578598337,0.678182314,1.660676695
4664,1.521923546,0.686483946,1.665008517
4665,1.489626483,0.682005864,1.672174226
4666,1.465306904,0.680509328,1.661534343
4667,1.439813519,0.696454538,1.665727418
4668,1.425118621,0.730155114,1.644096751
4669,1.400250952,0.767887719,1.621581155
4670,1.41327274,0.793321712,1.6480923
4671,1.434777499,0.799261927,1.626637606
4672,1.438775882,0.790400142,1.588927797
4673,1.415747739,0.777275722,1.589300177
4674,1.399627683,0.768836311,1.576532703
4675,1.43213357,0.76959788,1.581032394
4676,1.470918884,0.780723043,1.57450746
4677,1.487730427,0.800572159,1.552434147
4678,1.443784541,0.823190508,1.567441767
4679,1.406183572,0.838282041,1.540257317
4680,1.402396196,0.836363245,1.506922656
4681,1.382520995,0.816821884,1.535433954
4682,1.363355153,0.791169033,1.550801503
4683,1.310182789,0.776111854,1.567413854
4684,1.317870466,0.780446582,1.577448909
4685,1.377647352,0.797110869,1.568282523
4686,1.386771514,0.808656412,1.588761288
4687,1.382654805,0.802470883,1.566602481
4688,1.321670075,0.782330692,1.53624321
4689,1.327461809,0.765282414,1.562289502
4690,1.399462218,0.766046837,1.540804681
4691,1.418693845,0.782957513,1.504946979
4692,1.457911429,0.798448527,1.492314291
4693,1.434341429,0.793867067,1.463834299
4694,1.43721657,0.765265632,1.474310867
4695,1.452741074,0.726172673,1.470591724
4696,1.35643056,0.695578737,1.443556735
4697,1.302497341,0.682711759,1.46502722
4698,1.230079473,0.682136025,1.438415027
4699,1.228074835,0.682111056,1.378728518
4700,1.287989043,0.676783026,1.369392556
4701,1.240376097,0.67045648,1.357661437
4702,1.242853855,0.671242394,1.352951082
4703,1.199112524,0.681992555,1.349435177
4704,1.178953044,0.698021955,1.339309809
4705,1.230630492,0.712921284,1.360311606
4706,1.199027071,0.725006551,1.354215162
4707,1.267907191,0.736888121,1.340691951
4708,1.30120669,0.748925454,1.362573068
4709,1.300742131,0.754706148,1.363605207
4710,1.325554194,0.744960031,1.351402749
4711,1.207024131,0.717112853,1.315716426
4712,1.165139823,0.68077848,1.280613415
4713,1.107283991,0.652534005,1.294096231
4714,1.054366908,0.643678914,1.275176266
4715,1.12423967,0.651931648,1.271197653
4716,1.107321308,0.66463504,1.327590994
4717,1.162284004,0.670195,1.331983634
4718,1.158928431,0.666903306,1.330167755
4719,1.086670845,0.661416289,1.343098678
4720,1.128197085,0.659599245,1.328834369
4721,1.09577729,0.659595967,1.350432156
4722,1.155013444,0.653886704,1.33996166
4723,1.197534243,0.637412888,1.297525273
4724,1.167270397,0.612802165,1.314720231
4725,1.232762461,0.587400236,1.294711604
4726,1.158162114,0.565920901,1.26110261
4727,1.088482977,0.547133236,1.293773234
4728,0.996133045,0.52816475,1.320750403
4729,0.870960295,0.511053976,1.349104376
4730,0.93389705,0.503103022,1.365770067
4731,0.93204428,0.509194735,1.359280659
4732,0.941566155,0.523791656,1.384006176
4733,0.924327473,0.532287212,1.380609291
4734,0.818931692,0.522660254,1.364244035
4735,0.844778828,0.497266313,1.388673156
4736,0.784937735,0.472740687,1.392716108
4737,0.745375766,0.466383765,1.384804671
4738,0.764718586,0.480610421,1.367228111
4739,0.752855765,0.50002795,1.350786177
4740,0.863687863,0.504775733,1.375546201
4741,0.837592412,0.488730047,1.362091616
4742,0.737585515,0.466234637,1.337028294
4743,0.658914615,0.46105585,1.352658368
4744,0.545762866,0.487067809,1.323737307
4745,0.585790379,0.5372065,1.290894063
4746,0.579852547,0.589402976,1.287528915
4747,0.566258652,0.623299078,1.288322263
4748,0.614790322,0.633317224,1.330365049
4749,0.595114363,0.628695451,1.346263871
4750,0.637852577,0.623327078,1.345654396
4751,0.599571673,0.625790968,1.393532728
4752,0.55442343,0.636930347,1.401145424
4753,0.626668153,0.653641137,1.397015384
4754,0.691119379,0.672630418,1.42688244
4755,0.825160598,0.69076016,1.43443634
4756,0.873674075,0.704337318,1.443375446
4757,0.842615911,0.710986918,1.422088713
4758,0.83018794,0.713235669,1.389210104
4759,0.747472692,0.718687565,1.412158438
4760,0.720453726,0.733867092,1.398618577
4761,0.701043834,0.75612048,1.375454074
4762,0.702054398,0.772294513,1.395051155
4763,0.774109722,0.768122118,1.370405947
4764,0.788294009,0.741670092,1.33859305
4765,0.801842166,0.708340984,1.309889957
4766,0.77838003,0.690900754,1.274162226
4767,0.73517943,0.701504407,1.297129179
4768,0.745677344,0.731127075,1.298151489
4769,0.757494646,0.756388622,1.27926754
4770,0.823408809,0.758619273,1.319682715
4771,0.88693603,0.738937285,1.333314633
4772,0.892990109,0.716545563,1.33039359
4773,0.846112114,0.712361591,1.355704742
4774,0.738200838,0.732695509,1.370277313
4775,0.656183678,0.766586401,1.385076255
4776,0.60964577,0.797301273,1.360776
4777,0.590441633,0.816153407,1.314848798
4778,0.589169912,0.826449704,1.308122639
4779,0.603000226,0.836171307,1.286126047
4780,0.638721683,0.848587212,1.271339347
4781,0.638411329,0.860285445,1.289189397
4782,0.594900711,0.867001181,1.306275858
4783,0.518819598,0.869337464,1.336433009
4784,0.500824153,0.871542673,1.331886764
4785,0.567105214,0.875106888,1.331267924
4786,0.631219124,0.875293724,1.386026461
4787,0.670349066,0.865735018,1.387851224
4788,0.629036435,0.847028416,1.381872874
4789,0.588722236,0.829915252,1.413654262
4790,0.56663258,0.828284018,1.401837888
4791,0.496564066,0.847573832,1.407548804
4792,0.456308626,0.879516889,1.425525745
4793,0.418576451,0.908672838,1.435997786
4794,0.466570446,0.924998797,1.506840649
4795,0.561504641,0.930881821,1.535365243
4796,0.555510213,0.936482672,1.523707078
4797,0.538019209,0.948516087,1.565619696
4798,0.474925057,0.963553911,1.571608328
4799,0.480754173,0.971906968,1.560491009
4800,0.566971462,0.967520805,1.582788063
4801,0.591613781,0.95386883,1.59413071
4802,0.67259429,0.94064104,1.617713151
4803,0.710300937,0.935585505,1.618305292
4804,0.743970368,0.940090168,1.60610644
4805,0.777440288,0.951976557,1.644577793
4806,0.673755321,0.970573345,1.664029928
4807,0.636918629,0.996881906,1.66698939
4808,0.605399856,1.028080309,1.681702298
4809,0.61992067,1.05349817,1.674035917
4810,0.706462055,1.059229896,1.665248162
4811,0.674953522,1.039657386,1.628919789
4812,0.700289913,1.005303307,1.601079233
4813,0.682156758,0.977657692,1.633050352
4814,0.644725689,0.973173872,1.62681708
4815,0.694584949,0.989785948,1.611490819
4816,0.665895115,1.008586507,1.633104018
4817,0.744057142,1.010242053,1.62575063
4818,0.800013431,0.992087015,1.62979259
4819,0.790745145,0.970649339,1.63531006
4820,0.831531511,0.96720309,1.632718744
4821,0.732551142,0.989113391,1.670473959
4822,0.691644948,1.023267205,1.659320876
4823,0.639416374,1.046764803,1.625616521
4824,0.562007944,1.044869508,1.64697321
4825,0.632815894,1.020824804,1.645225078
4826,0.623862952,0.990622173,1.643195831
4827,0.664317229,0.969278592,1.653277376
4828,0.66883898,0.961101867,1.641096379
4829,0.59386211,0.960566489,1.642833403
4830,0.65344391,0.959971213,1.600411523
4831,0.632608458,0.955400015,1.548146349
4832,0.659219942,0.946831463,1.563123458
4833,0.692441398,0.935339066,1.550893875
4834,0.656852518,0.922214493,1.536579346
4835,0.743819437,0.910431337,1.558891009
4836,0.702341341,0.904460176,1.563036955
4837,0.635560485,0.906024612,1.592481901
4838,0.576762145,0.909434265,1.614659493
4839,0.475217046,0.903113383,1.625576768
4840,0.544106037,0.878976996,1.687669625
4841,0.536744341,0.842440188,1.698876715
4842,0.515241144,0.8126409,1.665892328
4843,0.525278576,0.809860841,1.66852533
4844,0.471438028,0.839274541,1.65232724
4845,0.540174158,0.885226613,1.637890482
4846,0.516409756,0.922190412,1.637360198
4847,0.474152056,0.933924067,1.637928388
4848,0.514144843,0.924661555,1.665867387
4849,0.520444056,0.913045517,1.657636875
4850,0.632365062,0.914863863,1.635665349
4851,0.639936962,0.930269088,1.654590983
4852,0.588636134,0.946223355,1.657992257
4853,0.601292975,0.950445062,1.658668151
4854,0.564050458,0.942992103,1.652042236
4855,0.614423811,0.935033126,1.639262239
4856,0.604336487,0.937259528,1.659387041
4857,0.570143822,0.949891154,1.643220429
4858,0.624615566,0.963508528,1.644195228
4859,0.626837725,0.968605246,1.717457061
4860,0.677734579,0.96357452,1.744655077
4861,0.6749668,0.95364943,1.762655177
4862,0.648873456,0.943391181,1.795425572
4863,0.7106751,0.931799961,1.786346027
4864,0.730870845,0.915464373,1.801781919
4865,0.788402151,0.895733204,1.79766999
4866,0.809611451,0.881050528,1.770544546
4867,0.79200973,0.880649004,1.804455198
4868,0.816247352,0.895407932,1.793722986
4869,0.780450997,0.915517359,1.752378542
4870,0.766959317,0.92823914,1.772238396
4871,0.749984186,0.928804693,1.782463199
4872,0.721835123,0.923917335,1.794151592
4873,0.739417716,0.924350838,1.812694121
4874,0.732173806,0.933842421,1.81214322
4875,0.760981535,0.945107077,1.830005699
4876,0.800947327,0.946714505,1.814210699
4877,0.82286166,0.93394446,1.78565863
4878,0.853978159,0.913193125,1.808714657
4879,0.867574135,0.896307361,1.825084062
4880,0.911460868,0.891136511,1.836518643
4881,0.955302922,0.897516524,1.844423052
4882,0.968398601,0.911307991,1.847083237
4883,0.959532597,0.93042228,1.877602901
4884,0.949198235,0.955337212,1.871496783
4885,0.971138451,0.983748602,1.867490866
4886,0.978907108,1.00664416,1.915050384
4887,0.95978876,1.012430608,1.913711371
4888,0.914148624,0.996922682,1.898742676
4889,0.903926719,0.969337326,1.904625304
4890,0.946257594,0.946766784,1.897505071
4891,0.965487726,0.940609133,1.925939159
4892,0.971182504,0.947275355,1.936880858
4893,0.94251636,0.952608676,1.931645985
4894,0.952286065,0.94669356,1.970006064
4895,0.995726978,0.935230413,1.952372741
4896,0.972756388,0.936069213,1.909425858
4897,0.945694932,0.963194966,1.91190465
4898,0.895900811,1.012604241,1.901070992
4899,0.907207726,1.063349394,1.902521338
4900,0.964370834,1.093375404,1.898855706
4901,0.933218479,1.096376498,1.885713748
4902,0.909912694,1.085203916,1.91936167
4903,0.85457056,1.079685141,1.920172621
4904,0.841641372,1.090287073,1.916565524
4905,0.874840259,1.111541108,1.969774667
4906,0.819391728,1.129234322,1.985824447
4907,0.8234491,1.133215879,1.983223021
4908,0.824534346,1.124425777,1.975552866
4909,0.854823383,1.111998195,1.945837392
4910,0.918391613,1.105615567,1.956742878
4911,0.856226197,1.110640241,1.949539566
4912,0.851087791,1.128210697,1.933838481
4913,0.839453986,1.156666903,1.979624415
4914,0.844212118,1.190906275,1.990048016
4915,0.915298838,1.221319243,1.97383491
4916,0.876236735,1.236723933,1.98575716
4917,0.903434395,1.231853313,1.989672286
4918,0.899201168,1.213308755,2.003232581
4919,0.85186398,1.196650419,1.994085165
4920,0.869830908,1.194590852,1.96889339
4921,0.792258283,1.205713116,1.976518607
4922,0.8191386,1.214675097,1.954766403
4923,0.860996742,1.205373682,1.935355148
4924,0.870606038,1.176163743,1.961717287
4925,0.970342309,1.143093102,1.991622653
4926,0.949264777,1.127249876,2.033974329
4927,0.97187566,1.136891218,2.043772906
4928,0.970516907,1.160293779,2.042438378
4929,0.911458027,1.175861807,2.081050583
4930,0.986769713,1.170467779,2.064315633
4931,0.980924022,1.149766177,2.044592334
4932,1.020544527,1.13192399,2.075091962
4933,1.038317298,1.131338263,2.0572901
4934,0.961475635,1.147234054,2.04045669
4935,0.998631775,1.166318517,2.031475457
4936,0.936166182,1.175222607,2.00599608
4937,0.907811192,1.170416105,2.03818328
4938,0.918669874,1.157585251,2.043156839
4939,0.890282307,1.143629549,2.016614987
4940,1.012947641,1.130837474,2.044520024
4941,1.021284032,1.118648716,2.026351279
4942,0.988491888,1.109138097,1.978981415
4943,0.958588789,1.108298262,1.975061791
4944,0.862533206,1.1205289,1.970451367
4945,0.923347345,1.142276285,1.983082828
4946,0.916871948,1.16281976,1.98552284
4947,0.907823703,1.173079768,1.97395948
4948,0.960792296,1.174366736,2.001344596
4949,0.944536619,1.177922169,2.006246958
4950,1.022090419,1.194680068,2.001889673
4951,0.980890336,1.22452759,2.028597825
4952,0.89858383,1.255388663,2.044237215
4953,0.916856106,1.273296307,2.055294606
4954,0.91917573,1.274166504,2.035114263
4955,1.043616048,1.266533,2.015463687
4956,1.081722892,1.263352322,2.047110962
4957,1.053696983,1.271218383,2.041297773
4958,1.08356279,1.286909121,2.034952463
4959,1.038576449,1.303085611,2.069180589
4960,1.064015703,1.315881904,2.057070144
4961,1.045318893,1.326307812,2.038918305
4962,1.024253528,1.335100307,2.02029397
4963,1.121177968,1.338199442,1.993131012
4964,1.159796922,1.329136031,2.017710564
4965,1.211941204,1.306339227,2.010592861
4966,1.175671861,1.27695014,1.987440923
4967,1.080962367,1.251667524,2.023805477
4968,1.073235081,1.234883664,2.029096615
4969,1.040723975,1.220523858,2.030330379
4970,1.076279939,1.199258406,2.065459665
4971,1.114553115,1.171034841,2.08656336
4972,1.125200645,1.150040995,2.116537002
4973,1.173717529,1.15510812,2.101861506
4974,1.139051573,1.192496892,2.05848757
4975,1.107441895,1.246626367,2.061900009
4976,1.080268685,1.288567561,2.031681516
4977,1.060215183,1.296570812,1.997125831
4978,1.114416157,1.271791414,2.00754576
4979,1.150014366,1.236186802,1.996953493
4980,1.196965036,1.214896821,1.991985313
4981,1.212595,1.218273831,1.973395036
4982,1.161651526,1.237765645,1.944054152
4983,1.102965409,1.256835839,1.968572907
4984,1.039854724,1.265560981,1.957324779
4985,1.043264227,1.2664463,1.918665016
4986,1.087963202,1.268771333,1.921945086
4987,1.122058755,1.279017579,1.898249276
4988,1.13393151,1.296327515,1.870635868
4989,1.115073788,1.314982508,1.867366195
4990,1.092616123,1.329008818,1.87735721
4991,1.038622465,1.334054365,1.924613349
4992,0.971803959,1.326993161,1.939485902
4993,0.923905471,1.307015837,1.933771709
4994,0.945492924,1.279081448,1.959036299
